bike_id,lat,lon,company
e41e9f9d-9bd9-5b45-b9a0-d1d596426d36,38.90246,-77.035375,Jump
ee9d47d7-da17-5344-8532-009147b020be,38.908706,-77.022845,Jump
2234cd38-ba81-5c17-9711-29db82dc01b6,38.86068,-76.985918,Jump
7d6b9c59-e109-5601-b906-03902cdb9a99,38.919181,-76.962155,Jump
ba55ad08-7130-5a19-b5af-474f0349dec5,38.919121,-76.962101,Jump
76064a30-12c5-596d-8e17-a11704a380ae,38.920345,-77.045353,Jump
c675f0fa-3812-5cd6-8310-6ba10ecf4a53,38.87548,-77.013393,Jump
f3d58a6f-d954-53e9-abf8-9d462dc7d556,38.887681,-76.991551,Jump
f05d9860-25cd-510c-b85d-788dd2b15a28,38.909756,-77.038865,Jump
ff4ddb4b-2873-5f16-bed8-0974bbc6fb9e,38.936628,-77.033298,Jump
2c15889b-8cdd-5a04-bed6-07fff9b041e5,38.904845,-77.009758,Jump
1324dc81-f541-550d-aa0c-cd89e0602561,38.96276,-77.005821,Jump
c6a4438b-888f-5d6e-bba6-916d0fbbde1f,38.901741,-76.97906,Jump
9cf7debb-d2de-522c-880b-d47ba9486b64,38.919136,-76.962221,Jump
19b7f0d5-1ff7-547a-9084-2aa597b73294,38.906035,-77.066113,Jump
72ef941c-c945-5689-a76e-7bbfd6292154,38.911961,-77.037925,Jump
2d26d383-0398-5b15-91bb-3924664f296a,38.898291,-77.029188,Jump
3adf84a6-4e88-55d3-a14f-53330433dc9c,38.90268,-77.017351,Jump
9c57f6d9-9fe4-528f-916b-22ad81342d5a,38.919205,-76.962141,Jump
07d21187-bd3f-57fd-9558-5d9760337768,38.900286,-76.98993,Jump
1b756113-f9e9-512f-80a9-20dc7297c5b8,38.901713,-76.97906,Jump
3d37302d-dc24-5026-8a81-31eb17887dce,38.899738,-77.014985,Jump
6ef04451-7719-57e8-8de9-43308d1a5e1e,38.922408,-77.030301,Jump
06adb3fe-8e6e-5515-a218-911e45b8b77b,38.899625,-76.979625,Jump
de931486-62cc-564d-bf2a-20fce96a1ef6,38.912706,-77.022368,Jump
7aa9c4ff-6c4f-5c3e-9c83-3968ecd80e14,38.888395,-76.990188,Jump
4f4ad1a6-be4f-580d-8bf5-dcf6fb5d8ad5,38.900938,-77.049015,Jump
65e14c48-b44e-5c49-ae9f-d61b1741407e,38.91494,-77.009341,Jump
3bdb4b93-398e-573f-8e77-c41edf10b132,38.969478,-77.033325,Jump
a5877c97-3304-5a9e-89c3-139344c19ed8,38.933545,-77.072328,Jump
29dd5e5e-9dd5-5728-95e2-32a32d3f9378,38.931838,-77.025321,Jump
2563ee0b-d989-5173-bb9e-5d27787970bf,38.924548,-77.066445,Jump
06b76c96-d6e6-5df1-9dc6-7941aaad9608,38.926491,-77.042228,Jump
e94c9479-3fec-5c25-ace7-ed6c6d4e6cbd,38.915741,-77.067813,Jump
d4a7b52a-1535-56cc-a19c-e206cc62faaf,38.931805,-77.032818,Jump
a0f09e0c-73f7-5f07-9252-86072c05d4f2,38.89987,-77.05255,Jump
9b556cde-44ec-5b94-8d21-e8446034b229,38.89728,-77.002861,Jump
b2671e1e-a85a-57ee-b589-2582db865609,38.887931,-77.015956,Jump
475762dd-cb51-5229-be54-64ffc6399dcb,38.919101,-76.962128,Jump
272579db-1dac-56d1-b9de-40f3b9b2af1e,38.900883,-77.048675,Jump
3faf32b5-9b67-573f-a403-967b5323e80e,38.90027,-76.991275,Jump
724c7c70-28a8-5402-bac2-f2768452d098,38.887765,-76.991651,Jump
948ca0c2-f012-5dea-9b36-34268cc28645,38.90733,-77.003141,Jump
236137a5-6f86-5256-8334-bdc76ade9f27,38.915746,-77.067738,Jump
d947fc8d-338d-5a8e-aacc-85e5932fda5a,38.90016,-76.982795,Jump
2d5d2cd9-5d69-5777-9c77-3e8c2fd44076,38.92284,-77.034093,Jump
55878599-4075-5202-83a6-4712490101cf,38.919098,-76.962165,Jump
0afd7e5b-b132-5730-923e-3b886eb92518,38.919151,-77.009981,Jump
f8219c0a-f56a-5981-9260-6a6d2fa4b0c1,38.901201,-77.052663,Jump
0b4502c2-0620-581c-8d77-cdb76ed1f47f,38.899596,-76.979645,Jump
970f10e2-3887-565b-81db-7077fba3747d,38.89643,-77.046678,Jump
53789d68-2bde-53ac-88ee-01f606260170,38.881218,-76.98599,Jump
9bd6ba1c-8894-564f-9165-72e62f3908a2,38.90025,-77.011308,Jump
eada9774-ff42-5ced-a0af-274be9413480,38.903256,-77.051641,Jump
d9a30199-f877-5aa5-9238-ce74ffd18faf,38.913445,-77.016176,Jump
f0c8961a-8c74-58a3-adba-93c56f2e3fea,38.900148,-76.982753,Jump
1b815793-50cc-5f62-ab4b-70cc5b3b4da0,38.91913,-76.962111,Jump
b85d4a85-31d8-574c-bd8b-85d6436c346a,38.900248,-76.989936,Jump
4ada0536-a23c-4512-91ab-48ee0eb09229,38.8965,-76.9275,Lime
1abfb6e6-189d-42f1-8ce8-c45790c61d66,38.8967,-76.9276,Lime
dfc03350-9fe7-4716-a839-194453cc9711,38.8984,-76.9311,Lime
f6d7bc25-b901-4adc-b887-499b3a4df85d,38.8836,-76.9355,Lime
679fda69-0aff-400f-93e4-6eb932c981f1,38.891,-76.9425,Lime
b849db82-8848-4b6e-a426-d24ceb1a3d9f,38.8909,-76.9426,Lime
82cd459f-cdc3-4a07-ba84-c99df98994dc,38.9067,-76.9462,Lime
1ae713ff-be01-4eae-890f-9d7c41993f8b,38.907,-76.9499,Lime
72ddf440-62ea-4f8c-8757-bbacafc37557,38.8907,-76.9611,Lime
696604b1-bd1c-4109-af35-be5af114bb70,38.9289,-76.9613,Lime
fe099da6-c669-4e7f-889e-4361387e2584,38.9293,-76.9616,Lime
a1ca0dc7-cfe6-4e34-a931-f2e655ef5a14,38.9293,-76.9617,Lime
f34c40b4-9ae4-4fd0-b635-ad3f707581bf,38.9291,-76.9617,Lime
6ec706ad-feb4-42c8-b442-cba5d7328d04,38.9292,-76.9618,Lime
355fad3e-5573-4d03-9b57-551f2ea0b475,38.8676,-76.9658,Lime
ad639149-f973-4f26-91e4-c5817818a1bf,38.8965,-76.9727,Lime
abc7f8aa-fa64-4356-8f95-5c8e2a7cda78,38.8963,-76.9727,Lime
2cebf9d6-6401-47ef-933e-cded5bfdaa84,38.9015,-76.9803,Lime
a1d3cf75-1dc1-4b8a-8ad8-906f1e7a508c,38.9028,-76.9821,Lime
091aa09c-5886-4af8-8887-4a4681bd44f3,38.8813,-76.9825,Lime
42cb60a8-46ef-4936-bf91-3b56713e4e08,38.9087,-76.9827,Lime
f06377aa-cb4b-4a38-a82f-35d04f1a7610,38.9159,-76.9839,Lime
35928380-0361-4287-b542-629f17745619,38.841,-76.987,Lime
be0d0428-5f30-4f6c-bf83-97321a87bd24,38.9102,-76.9875,Lime
0c6dedb3-a583-45dc-a9d2-7a1cf4b22432,38.9229,-76.9882,Lime
0996d476-c079-4304-a432-622812747b48,38.8975,-76.9883,Lime
971a7b1b-7826-4f94-959d-6c7dc94bce23,38.8409,-76.9886,Lime
74e17c77-5e4b-44eb-8197-c16398fe3fa9,38.9047,-76.9891,Lime
e3538dc9-e98a-4ca4-9a55-54c46e2d2bc2,38.8912,-76.9891,Lime
f7fdaa9d-9114-4caa-ac1f-b6fe74ebf55d,38.8799,-76.9894,Lime
d3163994-6e51-4c48-81a3-e1d5806714dd,38.8799,-76.9899,Lime
7c801306-9462-4baf-abe8-cb281070391c,38.8449,-76.9903,Lime
efb6dc84-a5ef-41f9-9ada-5147a5a97897,38.8841,-76.991,Lime
a94ffca4-7e94-4cb0-89aa-cb472c26189c,38.8921,-76.9918,Lime
369a66cd-946b-4a49-86d7-05a927f47d8f,38.8609,-76.9937,Lime
520b3ca9-9bae-4113-bf75-9f6b96fde0e4,38.8899,-76.9962,Lime
34572207-4fc4-419e-812d-5574a4f28ccd,38.8963,-76.9963,Lime
4c9c99cf-e820-4ebf-b24f-ac5abe948df1,38.8961,-76.9968,Lime
5a1e9b3d-96b7-4234-b83f-aa03736707d3,38.8446,-76.9978,Lime
e79fe8c4-1c8f-4a41-9189-6b3a075d28cf,38.8453,-76.9979,Lime
6b61dff5-20fb-439a-b431-bbd9a71b6dc6,38.8454,-76.9985,Lime
a0bec2b0-7cff-439e-ae1a-c717292d57c4,38.8454,-76.9986,Lime
d7b4917e-e26d-45dc-acac-d2e3b7226cc3,38.8937,-76.9989,Lime
cf4aba5b-a4c9-447e-88f8-13c6849a1198,38.9046,-77.0005,Lime
6397e83d-26dc-459a-acc9-d55d4a2172ca,38.8482,-77.0018,Lime
de45f213-0252-4213-a4ba-8adca695129a,38.9132,-77.002,Lime
66249058-7795-4c0b-b77a-0bbdb83e862a,38.9111,-77.0025,Lime
8446339e-d012-474a-bead-c76718fb7403,38.8995,-77.0038,Lime
826bab7a-7aab-4442-b811-4cfaa93373ae,38.8792,-77.0055,Lime
04cf3a0b-a1c7-4cb6-b89e-1bb78ed921c3,38.8715,-77.0057,Lime
2ced08d1-6cd5-47a1-8a4e-c3e9f1cdd4e1,38.8293,-77.006,Lime
10db9e79-6769-4464-8997-a9e28f788123,38.9467,-77.0067,Lime
94644635-0dcd-4cb0-b37e-01ab3825d9e7,38.8833,-77.0074,Lime
21970e79-018c-47c8-8e06-80011dd3f586,38.9214,-77.0076,Lime
c5d669cb-7033-4b7a-bd2d-d109400b4443,38.8792,-77.0076,Lime
a875fadf-b1d4-4b19-b7a8-69a05a005062,38.9213,-77.0076,Lime
13ef6d90-64d0-4fd0-9c83-3c48379646b0,38.8783,-77.0082,Lime
75fa8366-3f3e-41ff-ad49-0561def166e2,38.8973,-77.0083,Lime
9990c930-9750-4c84-9d7b-a0015ac13867,38.9146,-77.0091,Lime
21e8de06-ca71-49d7-b63a-cac346ba14a3,38.8766,-77.0094,Lime
de19d874-12bc-4976-919b-3f907ed41b39,38.8751,-77.0107,Lime
902e4a57-9c72-47d6-868b-f04751ffc6c3,38.8976,-77.0109,Lime
8eb5a417-b317-434b-a861-4770ab02688d,38.9003,-77.0111,Lime
7d83bf67-bd4f-4b04-9c97-40f8a954f119,38.9115,-77.0122,Lime
43f9347d-66fa-40d3-bc7f-a480fe207f5a,38.958,-77.0126,Lime
a1f06d19-a8d7-44af-8916-f5e07ed84e6e,38.8959,-77.014,Lime
7532aea1-02fe-4112-bfb7-bc35768b322e,38.9545,-77.0145,Lime
b8499f88-3075-47f6-8bf9-ad0e53485d31,38.9097,-77.0147,Lime
451a26b7-0070-44c3-be77-a412b03bf230,38.9568,-77.0158,Lime
869a5681-e12e-419d-909a-be9e05c78061,38.8782,-77.0159,Lime
c28b3f31-73b3-4771-b827-7fdcaf9c90c3,38.9401,-77.0164,Lime
4e657860-4232-45a4-bc58-bd1dd6986b49,38.9052,-77.0171,Lime
67007e91-16bb-4768-9c9a-1ee39d4cd14a,38.9117,-77.0171,Lime
b4be36c1-4908-426a-ba0f-1b94602f9f55,38.912,-77.0175,Lime
7851644e-ca57-4376-80e0-dc43a282fd9b,38.9169,-77.0193,Lime
52037a24-89bf-4d77-9077-852f72987132,38.956,-77.0193,Lime
75d2beab-e508-4ff7-abc4-ea52ff2c1e84,38.8986,-77.0222,Lime
feb77cda-ce2e-4148-bbfb-589402d3c519,38.9329,-77.0225,Lime
6136e67c-d113-4576-af05-d66d51da66bf,38.933,-77.0226,Lime
4b0d4302-2b22-4d08-8e58-b5f91f919888,38.9379,-77.023,Lime
dba41b2d-a50a-4dae-aca4-aa26f3734bb4,38.9644,-77.0242,Lime
6bc88728-946b-4a58-a396-9443d5989327,38.8845,-77.0254,Lime
01c28464-ec20-457e-8611-1bf91a3486e3,38.9064,-77.0259,Lime
5e09eb3b-020b-4237-8feb-d48eabb471bd,38.9027,-77.018,Lime
53213e22-2e17-4210-960e-e0b252e47b58,38.8991,-77.0183,Lime
1cb9a5d7-fdc3-491b-a3cc-eb5ee208b7c6,38.8746,-77.0185,Lime
464f967a-8c40-4131-b244-83ab7f8c42d7,38.9141,-77.021,Lime
527189a1-532a-44d0-a583-822679d3ffeb,38.9163,-77.0229,Lime
1efee9bd-3cd3-44b5-8587-27642842b36e,38.9102,-77.023,Lime
cc4d6a8b-1891-41f4-87d0-ad00bf82cc4e,38.8942,-77.0199,Lime
17b02a85-37db-4555-a2d1-344907f0518a,38.8856,-77.0208,Lime
fdbde9d3-3b59-472b-b9a1-9e4bd230ce95,38.9041,-77.0212,Lime
bcca567c-9b73-4c11-918e-4ed76a90f9b0,38.9054,-77.0218,Lime
aedcf89b-0bce-4941-ae38-f844ff189fcb,38.9067,-77.0218,Lime
9590b21d-252a-40f4-8b62-64ecfff70ab3,38.9054,-77.0219,Lime
a7459cc8-275a-4bad-b426-5c69781bc725,38.8998,-77.0222,Lime
a03ed18e-cb60-42af-ba78-3a749db8b83e,38.9168,-77.0238,Lime
8f970a22-57ca-4202-8c8b-46a0bfff580d,38.9367,-77.0241,Lime
00679b3b-3c7b-4ca3-8708-37e2fad10314,38.9097,-77.0245,Lime
25823925-3faf-49eb-a7e3-08136d12dd09,38.8975,-77.0247,Lime
f5bc5580-d0f2-47ae-a5c7-e9483f65bef0,38.9066,-77.0249,Lime
a49e72d3-c969-401d-aa84-7885f6ad077a,38.9166,-77.0254,Lime
f622ffed-6626-457d-81c9-f2beaf1210aa,38.9045,-77.0258,Lime
ec664341-1ef4-494b-9636-8b35208a1cbc,38.9172,-77.026,Lime
f92fe209-8831-4b7e-a52d-80cfc5ff3d98,38.9043,-77.026,Lime
92c97f1b-768b-4683-b147-84b5fbbf373d,38.9342,-77.026,Lime
b5a27904-2ad8-4b3c-83e5-6e052a58176f,38.9169,-77.0261,Lime
a1b95bab-0ffc-4686-b153-9e219c77eda8,38.9171,-77.0263,Lime
129106a8-7314-4116-ba92-66f943e47da9,38.9048,-77.0268,Lime
7bbf1626-fd63-4451-8c89-02d1faed6181,38.904,-77.0269,Lime
c136c873-f3db-476d-b61c-8da648172fb9,38.9042,-77.0271,Lime
4a9997ef-dab1-450e-89ee-1c3a3369f7f6,38.9087,-77.0276,Lime
44a49fd7-5dd8-4e52-a23e-bc3573f1801e,38.917,-77.0277,Lime
efc1ab78-5fc7-4cf1-b8e5-009e0ab19e31,38.8875,-77.0278,Lime
ecd8fea0-f9a9-4f5b-8e61-b7e7ced511d7,38.9309,-77.0281,Lime
2dd87422-589d-4da2-b01e-939d93e50015,38.9066,-77.0295,Lime
e3438b5d-0248-4af7-957a-dd7fbe3e6e6d,38.9266,-77.0296,Lime
e346c508-c20c-4946-be90-3a48a2cdedf8,38.9066,-77.0297,Lime
aa7d6c9e-913a-4b29-a84a-5a7728b92784,38.9058,-77.0303,Lime
ef2d7ddd-1c5e-4be2-9755-6944ca24608e,38.9211,-77.0305,Lime
38b3025f-3813-4523-8d8c-94ee209be8ca,38.9112,-77.0305,Lime
4f4cb5d0-42e8-4ff9-a3a8-09685ec4d937,38.928,-77.0306,Lime
b2a4c126-f38f-41d1-b77f-03a81b079989,38.9279,-77.0309,Lime
af6556d8-9400-4765-bb3b-e83c76911d3e,38.91,-77.0309,Lime
171687d1-7372-40e9-8a61-c3dac6376c33,38.9413,-77.0314,Lime
e5f11aca-9c5d-4bfb-894a-aa858ab6245e,38.9225,-77.0315,Lime
7f9c7709-68d4-4e6d-bb10-ddd0b2b414df,38.9211,-77.0319,Lime
6628ac07-1b61-4e69-bc05-4a161a1bbf25,38.9206,-77.0319,Lime
3e4d5596-c79f-4fde-8635-ea30662ef1fa,38.9269,-77.0324,Lime
6433fb1f-680a-4169-b223-29b0a044c437,38.9336,-77.0326,Lime
60bd1222-2d4c-46bd-a9a2-6ffdaed06f3d,38.9286,-77.0328,Lime
706e6303-081d-41d1-bfdd-3f882bae0f54,38.9336,-77.0328,Lime
c93fc640-d864-4bf8-ba52-a3ab6d740a0e,38.9182,-77.0328,Lime
506de2ba-986a-4f01-a7ac-15fa823fd29f,38.9308,-77.0329,Lime
fd19ae26-834f-4925-8c80-a656bd4e90e9,38.8925,-77.0335,Lime
d230fdf2-527b-4a4e-afee-26c6ace77718,38.8999,-77.0338,Lime
48eb9323-df99-4d78-9c34-0e6bdb680940,38.906,-77.0339,Lime
8ad9a187-81d1-4aae-b7b6-11e97b320f95,38.9079,-77.034,Lime
cf5f8e5d-edac-4815-bc56-ec4f0449a7f6,38.9097,-77.034,Lime
4631982a-644b-4c45-aa68-ba860822dcd4,38.908,-77.0341,Lime
4cfb45e2-c58f-4a17-9420-20ef236f1394,38.9192,-77.0341,Lime
53eb0c73-f4e9-454b-8f29-a6a044d38142,38.9375,-77.0343,Lime
86271b45-986d-4d2c-b81a-19d3ce7b094f,38.9124,-77.0344,Lime
d13a0565-90a1-4fea-a015-c44e12569ad3,38.9306,-77.0348,Lime
9cb28467-6656-4a80-a7e4-742f85409618,38.9193,-77.0349,Lime
42fbdcc1-9933-4a52-94a7-a8ed610b8985,38.9272,-77.035,Lime
b3a54620-5e31-494d-9628-33906141fb07,38.9114,-77.0357,Lime
1581ceed-4e1d-4639-9cdd-1a6e709b6961,38.9235,-77.0358,Lime
7fd23483-c3a3-4f1d-a004-6ccbe5705a8e,38.9206,-77.0359,Lime
964f2c0d-aa61-45ab-a6a7-29c9c65e805b,38.933,-77.0365,Lime
3beaa01f-63a3-446a-8191-9fd885911075,38.9212,-77.0366,Lime
123a51c0-b2ac-4a7d-81ce-1cb3afc90e78,38.9112,-77.0375,Lime
a0f4a3f5-5043-4eca-8a5d-22d16f9954e0,38.9111,-77.0375,Lime
196d00f9-1d28-4ad2-aeca-913f242f6b90,38.9314,-77.0387,Lime
aa0f52cc-1eea-47f8-8947-6737a950e75c,38.9338,-77.04,Lime
28f78fae-e3af-48e9-bf1c-a84b6c871642,38.9305,-77.0403,Lime
c87781eb-e8b9-4fb8-b6a4-a43c47a56777,38.9267,-77.0403,Lime
f503591e-3c70-4b45-a65b-cf6e165304a2,38.8962,-77.0407,Lime
45f3da57-c848-4f8b-a349-a17f749ef130,38.928,-77.0408,Lime
16357dd6-e838-4d6b-a27a-153b482d8204,38.9199,-77.0419,Lime
5bceb821-95c1-4db8-bcb8-751c5619ca94,38.893,-77.0419,Lime
fd6aa29c-296d-4449-95a5-865c8bbc6bee,38.893,-77.042,Lime
33d7537d-7747-4cb4-bbd7-8963e2b7b40d,38.9232,-77.0432,Lime
550ec779-c998-4e06-8bfb-f647d2f9916c,38.9233,-77.0448,Lime
ccc212f5-ec0a-45fe-956f-125e403787c2,38.9136,-77.0458,Lime
007919b8-c5e5-4838-946d-ba8d99c2e1d7,38.8963,-77.0466,Lime
53b3ac5c-3de9-4573-94da-a5981b468113,38.8945,-77.0466,Lime
d5ff845c-98a7-4fbb-bef9-45ce31b8a90e,38.9161,-77.0485,Lime
56018f36-dd39-43c2-a236-57266efb963c,38.8923,-77.0487,Lime
149cbc04-57c7-412c-a686-859afac9ae01,38.9095,-77.0489,Lime
86858ee8-2a48-412c-b279-c0c2b90c42b4,38.9008,-77.049,Lime
5b714f9f-acf9-4cdf-bc03-503bc24c8dde,38.9006,-77.0494,Lime
1a95813d-a621-46ab-8431-9d16d94826c2,38.901,-77.0501,Lime
8a6c5db6-226f-4f15-8da1-bb5ab9e1963e,38.8995,-77.0501,Lime
0b1742d4-d796-4104-93a3-f342bae831ce,38.9009,-77.0501,Lime
dc04d412-50e5-4856-b15d-5cc08171a384,38.8996,-77.0501,Lime
af951715-e6cf-4689-917f-3d9886950dd4,38.9008,-77.0502,Lime
